uuid,lineId,points
7eb004ba-a173-4c23-a442-4e7aad814663,65,0
7ed73006-9430-43fe-b85e-973030ca1c30,66,0
7f1dd2a8-454d-44a9-8bf3-19b03faefae3,75,0
7f4aca45-1e61-4995-860b-273b1ad5b8d5,87,0
7f61c465-fe2f-414a-ae57-d898b2647db5,51,0
7f659fa5-7ee7-418c-b71e-90bc8901bd80,8,0
7f70c0d4-55c9-4732-a303-f05bb388877c,29,0
7f8abfbd-5d0e-4c8f-8b6e-13f7d150f906,62,0
7fedbc3a-3b6a-499c-bd0b-2ac150f69720,74,0
8004d06c-5f81-428d-9c98-519eb66d7d90,82,0
8005998d-3539-42cb-a97e-18e88f79fb45,34,0
8015b11b-19c9-4735-8eec-e30b3827bc40,29,0
807e76d4-133b-40ce-a549-95c502fb1990,79,0
808cb9dd-5ba4-4670-877e-e762f317bfe0,27,0
809f9f90-f03b-4901-8abc-670a19d32945,38,0
810b410d-a9a0-4a79-b001-06dacb929b5a,95,0
810e38aa-6e2d-40a7-8d0f-11356efc2ada,44,0
81502510-bc78-47a2-996b-b90d69a6dc30,51,0
815a34a3-1c93-4767-8b18-ae964ac2da4d,88,0
817416e5-01b1-4f60-9d97-a12ff6d748f3,87,0
8178dc8c-41ea-4195-8161-7ab6a7cbcfb6,1,0
81a5dd80-ac9a-4fa2-8817-a3649e9ffb55,82,0
81a7e6cc-c04f-4a89-8019-d4f5c12db3ee,4,0
81b46742-b56f-4c87-b953-1ddaff290d70,64,0
8201863f-0cb2-4c91-abe4-2f6bfdbbddd0,82,0
821ab8fe-656d-4530-8bf9-b7d54e494d3b,42,0
8238f71e-0abf-4027-99dc-e251cc773444,74,0
8241c281-4947-4bd8-bb00-dca53336ee9d,43,0
824a87b8-6df6-46b6-8079-ac5f51ecb084,81,0
828ab427-f363-46b5-acdf-e98ea1a287ed,92,0
82f946f7-d54b-40f1-b326-e1a065e78910,9,0
82fcbd51-5039-485a-9621-6fabdfa0c30f,71,0
8315c0d8-15a1-45f1-a02d-13612644ddc1,19,0
831abb1f-9ad7-4e7c-a7ba-24f7e0f20c46,21,0
8321b57b-474b-4014-9b0d-fb16eb8ff209,89,0
83433ac7-ea45-4340-afd3-5b5a2111aad9,61,0
8352a639-6912-4350-8637-cfb13fca6009,5,0
8354172f-b4d6-4ba6-a3f1-b007d6a4560b,95,0
835e1078-4e37-42cb-a6f3-c55bc7794521,93,0
83c09df2-bdd2-44ed-9e17-b8de3933abc6,1,0
83c0cc29-af5c-4177-af85-e776b4c57f8c,34,0
83d9f13a-1a26-4ed0-8eab-508864864106,88,0
84af4de6-fd23-42ce-abd6-8f8667c9a016,49,0
84ce0d71-d933-47b2-87c9-7e97ea67b179,25,0
84dc907c-c58b-4f16-9b87-08be53cc1d22,46,0
84e39738-68fb-4a73-b159-83ed2d3022fe,95,0
85276e53-c4d1-4d17-96b5-e52a203db1bb,9,0
852bcf1a-96d3-472b-ba65-ce951039ce73,2,0
857d97ac-905f-4b89-a775-9729da8c4c8d,49,0
8580befa-120b-4f55-97c8-88df47667361,48,0
858178e9-462b-470a-abe1-c8c5f4acfe24,54,0
859398c1-19e3-4c31-8d29-25412514c76b,13,0
85a91983-36d2-4bcd-bfda-f109204f7193,71,0
86486d25-649b-46ba-b308-12ba336e936c,81,0
865914c7-1855-4f7a-82f7-e5049b9b404f,71,0
865e94fe-9e0b-48e1-b629-058bc4426caf,53,0
86c49103-d624-48a3-b7f3-18fcbc098782,9,0
86e11a32-de32-49a8-9264-c6788c06a672,48,0
86e90dbf-2fca-418e-ae44-1d739f144654,87,0
87422272-ee7f-45f2-8cb8-453bfc3dbf81,74,0
87784d5d-5ee2-436d-a7fb-f49f27683f84,93,0
8790cfdc-b32b-4053-a2a8-916a7f2c311d,92,0
87ad0cc1-830f-479d-8911-a01f5a8bd7da,61,0
87b97bc2-d227-4ad4-81c6-48574dbb7a14,54,0
87c8c0ce-947c-4de9-9e0a-4476260566ca,81,0
87e6d8a6-c8a6-43db-b034-c673ca2a7fa4,87,0
87e8c02b-1999-4f23-a510-4c86838dff41,9,0
87f05c9e-1cf2-4e22-ab86-d7db61855dbd,9,0
881e21b4-17bb-461d-9662-85ad22a5a314,86,0
8830fc60-76c2-45e6-a723-165706139a4c,37,0
8852b584-3bc3-4b13-8a63-bc0c2c3ea14d,95,0
885c10b9-1f8d-40f1-83d1-de8bae65d7e3,64,0
885c5ffe-9fe2-4eab-aad3-678d2e3cd897,79,0
886f4a23-c456-4dae-843d-94e25cea5ea3,62,0
8883c1f5-efa1-4995-bd4b-9f0039153127,81,0
8893eb57-bb2e-45f5-9a18-fea3b4eafd54,4,0
889c8743-8d93-45c8-82a5-fe12b8be068b,7,0
88a0e3c7-1fb6-4754-b49c-a59a83262e9a,59,0
88bec97d-c669-4a0c-b0d3-08090f6f60ff,93,0
88cbb411-f108-4294-a4bf-13e43a3cc813,86,0
88fa36dd-3792-4c3f-8ec7-4321165b114e,87,0
89073640-b9ee-49b2-951e-89f1f58af0a8,38,0
893fddd8-c48d-407c-8dc7-b2a2e4d03ffa,2,0
895fca5f-1747-489f-a9ba-ca5130f2d6f2,35,0
896bb7f8-5e06-433c-9562-0bd31c677dfe,76,0
89e6692b-28a9-449b-ba66-9921b673fa7c,58,0
89f76ef3-7829-4cd7-a26d-314377dce997,69,0
8a081df8-a0b6-4cd5-8241-93a0cf7140f8,75,0
8a266051-eb0c-40d5-a4de-1ee0fc7e4193,62,0
8a456000-6fa7-4aaf-94d1-2969fc276552,62,0
8aac8513-3a20-4db7-a8c2-89ce651b5525,17,0
8ada8ea7-f775-4427-9b8a-bc5e34ddd8ed,12,0
8aed37bc-4cf7-49c4-b745-afe393290d75,55,0
8aff7b86-899c-4c17-9ae8-8dc2c86ebccd,47,0
8b67b7d0-7bd1-42a6-9efa-4fc8857ce755,27,0
8b6a0f53-b421-4d09-89f3-de9f6ed43a7a,4,0
8b87a27c-f901-4aa1-9a69-55ecdedd6ce4,81,0
8bae190e-2328-4209-a206-1b7a21c93f1a,79,0
8bc3d621-a877-408b-80a5-0cc821fc4635,64,0
8bd9e948-fd69-4ffb-8fb4-e642c66b8745,7,0
8c03775d-b47c-420c-9a80-b59ec7958383,29,0
8c16949b-4ef4-442d-ab61-1b015a0099e9,46,0
8c22f3e0-46ba-4100-a8d8-efcf27cea1ab,83,0
8c321fbc-f581-43f9-b5af-fefa56365cf8,18,0
8c4145e4-96a7-49bf-aa82-c3444ee941ee,82,0
8c60270f-ed2f-4445-9fc5-7b18e396fadf,8,0
8cad91f2-0b62-435f-8d87-701e742d44b1,71,0
8cbea6bc-ee5a-4743-8b1b-5aad60afd0c3,58,0
8ce87e32-62e6-40ad-87ff-59cad40d10c7,29,0
8cfefcd3-3627-4a55-9b30-577b403c479f,89,0
8d6c30db-bb60-4dec-993a-159cebdff5bd,8,0
8daea6c8-834d-4b10-ac8d-bd9b6a1a2ed6,87,0
8dfd1b29-58ab-4deb-9d3b-83eb18d67a72,1,0
8e1e19ff-c51e-45ff-a8bf-370f2f67bb2d,44,0
8e590699-d248-49b8-b49f-d0f77650dadc,36,0
8e833bed-fc65-41fc-88b0-0a9229378b1b,19,0
8e88db0f-71e9-40b6-99d5-9eafc1c65576,92,0
8ec2079f-da45-4969-9cb2-a3759b71660f,17,0
8edd4dd7-cf62-46ba-9cca-c283be6f4d75,75,0
8eeb000d-9786-4f28-a860-7186ea99b92d,92,0
8ef48545-d8d8-416b-baf0-9f5aabc76499,93,0
8efb418f-106e-4493-88f4-a3a05322ac73,8,0
8efdd8af-b2da-405f-839d-ae2fe00decca,93,0
8f5312f6-d168-4f11-a18c-708d8990ee2a,54,0
8fb1448e-dc9f-4c9f-ad25-d838bd19c3bb,37,0
8fb16826-d7f7-4d13-a847-596e80e8fdfe,55,0
8fcc2d48-02ab-4b08-a23a-501c36531910,63,0
8fd534a9-90bc-4dc6-ab16-36f8450468a2,1,0
8fe867ae-73a1-4a06-a070-7f6e3ac2622a,6,0
8fe9c836-9dee-4917-99be-8733a7492ba9,46,0
8ff1b37d-29ab-4c4b-957d-77ab1013035b,87,0
8ff9296e-e7cf-427e-9c84-2b34315c127a,36,0
90237c38-1502-4d06-a646-77a59930ccf2,62,0
908a3b40-3686-437d-864b-359869306457,51,0
908eebd1-2fb8-40cd-bfeb-2b759e5bced9,12,0
90bc2b17-68b5-483c-a29d-ac594c8383bd,5,0
90bf28f2-60ea-467b-b3ed-a576854f894e,29,0
9152b3a1-2212-4fa3-8c1f-7b50f892be85,53,0
9155d089-60e2-4c50-95fa-6ade923b0301,8,0
9167f5fc-dc3e-4f96-8538-a2aa99e38664,78,0
916a0908-2155-4953-b08b-d85f8b50c030,9,0
916e292b-7f8e-4ee2-8e2f-b8c255273ee3,88,0
9172f2cf-3211-4da5-af47-f2635cc44f9c,92,0
918782e7-3801-426d-9872-c215dd28fcef,95,0
919f6ba3-ca9c-4875-bda2-37c95c2116a3,42,0
91bc7f63-fa5a-4a2b-bedb-4f34126ea10c,38,0
91d730cf-bc1d-4768-b581-2d83740792c9,21,0
91d93e6c-b22e-4e56-a2dd-7de6aab4f4c8,41,0
91eb09cf-3a8c-43cb-929b-bf71cb3dc802,14,0
922da888-da1b-49d3-95fe-9a1c5638cbe5,34,0
925d3d5f-d9a0-4bdd-a462-3c430f86bfe5,74,0
9297718c-ecd7-42c1-835e-a9a91fb8e907,36,0
929bbd7b-9d77-497b-b7f8-7721017a2d32,33,0
92ad3f1f-df7e-4679-afb3-e3f70430ad85,12,0
92b177e4-86a0-4f03-a1ae-85071df04927,14,0
92b4f655-dce3-4e0f-8ee0-be57bfb60b82,43,0
92becbaa-0e73-4104-97e9-adf7a7f7a10f,36,0
92c0e671-095d-46c5-a31b-3a9098c6ee8f,92,0
92d0f9cb-ccea-4a75-8d7d-52b712e80ea0,75,0
93182c3a-5ccf-493f-8d1e-9948da278266,5,0
93541bca-6465-413b-9b12-5b55d61a331b,21,0
935a2dde-f17e-4a4f-a225-1bf07a362736,8,0
936b71d1-940a-48c6-a138-32929958eb9b,82,0
93877399-aedc-4549-82e4-961e11de6fa9,7,0
93884d7d-c3b6-4524-82d4-a428c375768c,18,0
938a82e1-2bc5-429f-b623-40b37a52df7a,35,0
93bf9e8f-01ef-43c1-bdeb-06746fe58486,73,0
93cb66e6-16f0-4fcc-8230-7797560ac170,95,0
93ff86ec-2e25-4c3a-bac0-a8d4a39ae41f,55,0
940ca29e-996a-443e-83a7-1f655f878961,39,0
942b4043-2fea-4f6f-943d-50aca9869a1c,4,0
942e52d0-5549-4878-a397-714ef0ec3607,12,0
943ffe30-9ac2-4288-b625-30c1b5eea402,35,0
945fde79-8b3c-45d7-8f7d-846915fad32e,25,0
94d1f447-b52c-47ab-9ee3-97b8d88001a3,92,0
94e176ce-6696-4c10-8ee6-1cfc918ba674,38,0
9508775f-b17c-473c-833d-faa917bff237,71,0
959ba687-e91c-43cf-8454-5420569a68f4,46,0
963846be-c41f-45c2-bb66-03e50a09498c,25,0
964c3981-7cf0-49c4-a99e-e4d5546214ce,13,0
967b7a28-040e-46c1-8744-1d3db4071b8a,4,0
96a3bd45-afdb-4d6a-850e-e14389907018,81,0
96a8f393-66d5-4946-b079-e8227184c4ad,47,0
96bd4794-c202-4dc3-a5c0-80cb4272d6f2,61,0
96ca2c9e-4152-4f7a-ae0a-c5e75ed1c43b,95,0
96cee828-8475-4dba-af20-eb8dd7a63786,83,0
96e7063a-029b-49c6-8f90-403ca894d85b,83,0
97018d41-7aaf-48ad-a7a1-c5cedbdb215a,48,0
975cf2c1-b5d5-428d-949f-aaa9e65449c2,53,0
97723e3c-59eb-4ec6-aa38-d766b4fe0a2d,25,0
97de8806-e6f8-43d4-9158-0a99463bc5fb,6,0
97e7e53b-e455-4512-bf2b-a3743ba07cc6,4,0
9812c6ea-42bc-4fc6-9f59-5b94f3284a68,44,0
9824ba56-c488-4a25-8f18-62b33de884fb,34,0
98365e58-a2e0-42f5-9be1-4333458aad1b,39,0
9836c86f-e197-458c-b1ed-08ef30368e16,4,0
983bab6d-b467-48d9-be49-5938fbbedd3f,47,0
984f9ece-efde-4736-9efb-4d59db2e77e3,34,0
9868cd4d-4e95-4584-9512-e5aee1a1391e,73,0
98b51fec-8ef6-448e-9390-367ed045db6b,75,0
993221c9-ea9f-4dd2-8b42-ab5b399a6148,62,0
994cc551-55eb-46f7-b70e-991a21bdb660,9,0
99ac2832-f652-40e6-ba56-6782753c038e,27,0
99d35acf-3273-4cd3-9334-f45b326a9beb,93,0
99e559af-54fd-440d-b00c-37e6a9266c58,82,0
99e5d794-adc3-4bc4-9413-b20434499164,79,0
99ea476c-7641-4d0f-8ec9-6887e9480f40,45,0
9a288838-ff64-44f1-82dc-59954ad7ca0c,71,0
9a3cdde9-9c61-429a-9087-54a97dd849c3,29,0
9a4b1dae-47e6-43d5-bca9-97fa97bbf90f,49,0
9a93dbf8-2be4-45da-89fa-c60b564e2106,21,0
9aa15776-ebad-4378-b42c-53d8ee7868b3,82,0
9ac96486-90d4-4472-be87-51ba8453f549,95,0
9b179a21-6831-4351-8010-fb06416f254d,46,0
9b228ba0-2645-4556-90c3-252495b90a3d,25,0
9b4ef327-c333-4a7b-8b3f-d60cdc20952c,95,0
9b694ebb-b2f6-422d-be67-fdf1b1f23e4e,34,0
9b73da6e-a5ce-4944-b3c9-4223e9e71f3f,28,0
9b87e838-8320-4445-9b3b-f0897cafed05,51,0
9bab5de7-b8d9-4a27-8b8a-4485babb47cd,83,0
9bd07e46-1695-4473-bdba-bfc5c30efce1,46,0
9c17ee57-33b7-4cf3-9ad0-8662e4012df0,29,0
9c280d3e-a946-425d-866f-3d1235888e01,71,0
9c4cb056-25ac-4e80-bc5c-4e083961cfba,71,0
9c735875-ef8c-4ab4-a8a2-e94bc2ff07e6,88,0
9c851b8d-2fb4-450e-9eac-a5b4645cbcaf,25,0
9c8e80c8-ac53-47ba-8c95-4673460f2099,2,0
9c972255-61b5-4435-bdd9-5c6be19bf4ba,48,0
9cb4e7b1-059b-43a6-8250-c4cd143332cb,4,0
9cc0112c-b0b4-41b1-8995-bea146bcb9ff,78,0
9cf6e567-6639-4d01-8912-85fece0a0e41,71,0
9d0df27a-a4e5-4d14-a981-79b196001cd5,6,0
9d5c7b97-58c5-411f-8dda-136e345c3fa3,55,0
9da8ab75-2b6c-4fd7-9ba7-9cbf7c56c424,47,0
9daaefcd-8740-4698-b280-6d37eb4805f7,86,0
9dcbbb69-191f-4933-9637-25044d3824a8,4,0
9dd09171-404d-44ca-b25f-d224df394976,14,0
9deadd30-bb62-42e5-8bec-b8c13f0989ba,54,0
9e12671c-a692-4472-a2a9-6dd902dc3d24,86,0
9e206283-d70c-4dca-876b-a8adf2f999dc,86,0
9e419e99-764a-472a-a0d8-be3edaa52905,58,0
9e41d658-301a-408c-9b5d-9e0be4b2f791,45,0
9e47cc52-54ec-4bcf-8035-db213d6ae21b,43,0
9e581509-9f33-483c-bb4b-cb404e8ad898,59,0
9e6b204a-18ec-4ee2-a453-7322a65cd4eb,62,0
9e7d95a1-774d-43e9-a890-5d019e40c13a,14,0
9e8a7620-b569-42f7-843c-fa6889c1690b,83,0
9e9179a7-5162-4168-83a3-042f05b2468b,86,0
9e9a6e8a-4a36-4252-b304-35567679dad0,27,0
9ebb2eea-4d5d-4e66-8d87-3c63aff3643c,87,0
9f1f6b92-efab-4a57-8490-7f85858808d6,64,0
9f65f19f-3cfa-4066-a7cc-92247467f019,42,0
9faaf168-9c23-4e59-b943-77517d038762,46,0
9fece061-fdb4-40ee-bb2b-e3c24302cd93,92,0
9ff1919d-cbd9-44dd-b8bc-8c49f40629a4,64,0
a0527fb3-3d15-4f23-80d1-32bd804bedf9,54,0
a0a71ebb-0b9a-476c-88c9-6d195104a1cf,55,0
a0b7c5d0-5e54-4dd6-aa53-e8f78a7ace19,71,0
a0c965c0-f611-4f69-adfe-8c62b6b18792,58,0
a12bbcdc-ea87-4689-9542-84c035e04fbc,79,0
a1981af1-da76-407f-adba-ceefdc869745,59,0
a1b27fe9-ae8d-495f-89ca-6729abee9de6,18,0
a1bb47e9-cf3f-4711-b3a8-67ee424d5708,8,0
a1d153e4-e4db-47e9-bff0-08f68ba06de6,4,0
a1d4bb8b-c5cf-43ee-99b7-b255de69e05c,25,0
a1f6d487-25e5-4ad2-8c1c-01305afe1024,41,0
a2148168-4249-48f7-9f9e-5c100725f68e,79,0
a251e4d5-90b3-457f-9932-a7344877b40e,92,0
a254a59a-3e05-4ee9-a1be-a52b9e36d17c,17,0
a26fbece-ec6c-4db9-98b2-38ef807d01d1,28,0
a2a94bb6-1a0a-4289-8a31-622d42681e68,87,0
a2fec82a-469b-440a-850d-7a636d1c5465,46,0
a34177c2-06cf-4338-89a3-b005bfbc4f72,14,0
a37bd001-2c86-4e77-a148-ddb71ee28f65,44,0
a427bd56-b3ce-4cd7-80b3-c6e9cc663199,58,0
a461a973-11d3-4563-b0ff-e6a305dd7f96,25,0
a4772ddc-7380-4ce8-a604-ccf94fda032b,36,0
a4a3413c-4d63-4b71-ac86-ece83eadd0a2,95,0
a4aeb395-5bba-4aff-909d-129ee7d8144d,35,0
a4ddf1d5-336c-4814-8771-8dfc3da7a114,36,0
a4de42ab-0aad-4842-b0e7-7962b1b3fc91,93,0
a4ea8c75-08ec-4943-af76-224a607b9ff3,41,0
a5765737-28cc-4ae8-971f-63687919acfb,93,0
a583cb3b-6f04-4f38-8918-ff954820cad1,44,0
a5993997-d124-4dfb-aaca-dd835902a3bc,27,0
a5a150db-b561-4d05-be2c-0a6299daef6e,58,0
a5b49621-3a9b-49b6-815d-4331edbe08ee,35,0
a61da2f5-a553-4caa-8871-69a1a0b56590,54,0
a6310d55-a377-47c3-999e-02b9441e26b1,82,0
a65f5bfe-c7b8-4366-bd47-209c123119e4,64,0
a68c8ab9-5008-414d-bc57-1650a665e91b,19,0
a6932a96-d015-4454-a34b-7f3dc884f2ab,29,0
a6d8dd5b-f190-4547-bd05-f0314c9d86b9,89,0
a700ada9-1b0e-48d8-b29b-478461cd6e61,93,0
a702b873-009b-4436-82bd-e889e9597c4f,39,0
a714e00f-9501-4206-9688-3b82fa50d40a,61,0
a7211e2a-2cae-4205-95b0-237526e84aeb,35,0
a728cad0-0e41-485e-90c9-3d4b142e6037,13,0
a7345e15-da68-4b42-8f41-f1a498b31e3e,55,0
a751905f-2424-4155-a6e8-3b5fc213000a,62,0
a75f4b88-4b33-4901-bf37-811c7aa7392c,42,0
a778a21d-d1c0-4cd9-b6dd-5926287b861c,75,0
a782cf0b-45d1-4020-ba6e-4572d57f6224,53,0
a7b36afb-efaa-46e1-91be-dd2bbd58927e,46,0
a7c9187f-8a3f-4e3e-8fce-4c3b05d225f6,38,0
a7f0eb58-e74d-485d-b81c-ce7e3963ca9c,75,0
a7fab575-f143-42bd-9c81-413a36fdb2b5,87,0
a815dce2-2ec5-4746-823d-18090dac0c6a,8,0
a85aced9-99d6-4192-bdbb-5df0c2e7387d,81,0
a86f4773-7320-42c3-b72e-a233f4bd5648,71,0
a93774f9-c485-42fe-aa65-cf4dec6dcfb2,92,0
a965f181-fb76-4284-bbc3-cc42570e4314,88,0
a97496de-0891-438e-b2ca-b9fa2eafda14,51,0
a97d386d-d878-4e05-a665-96e9830f6ecd,12,0
a984a921-763a-438e-895d-f844230c1264,43,0
a9946ecd-49b9-400d-b8c4-e7b8b0716286,64,0
a9d29ef1-3cf8-4b82-87c9-2e00ef27f0fa,64,0
a9d78478-663e-4d5d-924a-2fb049ba519e,75,0
a9f4d0ec-e80d-4fe9-b9a1-095e0cd6f0c5,93,0
aa1fc448-454d-4beb-80d7-c46fdf7b7e1d,7,0
aa291647-2bcc-4701-91a6-fa7acb48ff42,74,0
aa40a96a-3c58-4677-8dc5-5ac11e8a706d,17,0
aa40d692-d978-4f2e-b327-20b5d6faf7e2,17,0
aa7df001-9b22-47b7-97cd-1f6fe9fc3a18,21,0
aabf85a7-bdc3-43f0-babb-565a59892a92,73,0
aac1dbd8-0091-4e40-adba-3d394565f6c1,1,0
aac289d3-5d98-4f75-892c-19224fe86490,41,0
aaca901a-1637-4b55-89f5-fb51b3f3e0fe,95,0
aaddc339-7427-452d-a3c1-2c0f43c55f45,42,0
aafd78fe-26e3-4177-8eab-e315cd0909ae,87,0
ab15b8ef-b7e5-478d-9b02-0d2dbba203d0,46,0
ab6a3844-9dc1-4c4b-a588-e6297dfd93e3,1,0
ab87b1e0-c110-4e81-b3a6-068209985580,48,0
ab8f9110-7c7a-47e0-8891-0d37187dbe8c,71,0
ab930cc2-a6a0-4b5b-8dbe-4f0fd4a9db3e,46,0
abb983af-3027-4e10-abac-5ed5dfa4eebe,86,0
abbbb3cd-1ec8-483d-9de2-e438b3dc7a27,47,0
ac1c4a71-cc4c-46e9-a5fd-cdfb1354976b,4,0
ac3d0774-054e-42b4-bc0d-114e2f998fa2,25,0
ac6343e7-7dd8-40b8-a395-8cfa72330bff,65,0
ac65d431-1e84-4f1b-a123-a08cf0cd5ae3,78,0
ac8bf4f5-8192-4a05-b6ec-f20927858972,64,0
ac9c8859-fa0f-46b3-882d-d53cba7a0e28,7,0
acd443f7-5789-4a74-89e5-85a2907536a8,52,0
acd9e703-66f5-4450-a86f-6d97445b2925,89,0
ad20b542-e2f3-4647-9900-84978cfd2af6,49,0
ad37a3ad-fbe0-4a84-9ead-3f7b4e09ffbd,54,0
ad5478fe-f005-49b3-8902-9cb56263dde8,38,0
ad6b51e6-34d3-4e51-b24b-cd9c38e54e9a,21,0
ad710b22-1ecd-43aa-8196-c33da3eae7c7,21,0
ad91604a-87c6-4014-b008-6262736bb104,65,0
ada98923-c918-4567-922a-aacaa2b00ec2,95,0
adb17f0a-a86b-4882-83a3-76b0cef987f7,27,0
ae21f1ce-b1b8-49ad-8dde-4876680544b5,89,0
ae51434e-f469-40ad-a870-ed53859f7939,56,0
ae59e664-d308-4745-8e23-ce28b5c57185,93,0
ae815b86-1de7-4b6d-942d-dd690964997c,73,0
ae81a3d7-120e-4454-9892-c83869fe4af0,29,0
ae92d5f3-b6b6-4ba2-beb4-34111641514d,81,0
ae9a7935-ab99-444a-9bb8-a1933ac27447,55,0
aeae3f35-19fb-44bf-a379-be89c160dbc2,28,0
aedbb537-f4fb-4f9e-bda7-6ca5b7763fde,66,0
af207469-5a73-40df-bc03-a1611fd9cde7,19,0
af28383f-c245-47ba-bf94-6e3d198ca49e,92,0
af70fe82-3df8-42e3-bb50-663e25dce494,6,0
af71323a-e09b-4847-ae56-cbaba4d7e70a,27,0
af77481e-6b72-48f5-ad90-dcbf42753d63,9,0
afd4faa0-b0cc-4bc0-96b6-c1ce4695c2d9,63,0
afd505bf-e4b3-495b-8747-c415d6430722,69,0
afe29984-3c27-45d8-b47d-38d9bc08da3b,5,0
b003e546-ef1d-4693-9530-2070c4352530,27,0
b0317b2d-fecf-43d5-b1c7-f23c4035fe38,39,0
b0459f60-0549-4abd-90f5-f482655ddb45,42,0
b097f9de-3ada-4b43-8568-506843e32adc,88,0
b0bfe7fd-d528-46c1-9c76-ed01396e9415,59,0
b0e603c0-8808-4a6c-a1c2-ebda44fd8950,66,0
b0e7f0e1-f286-4765-acc1-cd121610ba66,36,0
b1412e14-3a88-425f-be45-e3fd66d6ed0f,46,0
b15baef8-69ba-4d1c-bd02-e9b78682a860,59,0
b16448bb-93f0-4f5b-b61c-05bbd2421188,38,0
b1bf8ece-5db8-4b43-a19c-7785ee18465d,49,0
b1ca908f-4526-48c5-a165-4ccdce1fa199,87,0
b216917e-b807-4a08-916b-f9ec15d9e669,21,0
b21f0d80-e250-40a3-a76b-f7e4b2d754ca,29,0
b2202052-b1cd-4d42-b8df-fdd9f5eeceaf,12,0
b289974f-c1e5-4589-b11a-bbaa5141752a,86,0
b28f3d40-89d6-4d83-afe6-fe8d3244fa4c,5,0
b329f437-357b-4784-b391-a985ab951fa1,64,0
b333e20a-8baf-432f-a2b3-4d59f2a6c29d,33,0
b336c7d6-29d8-4302-9570-1eedf124853e,83,0
b3437641-234a-4f16-baef-edbe5ed5187c,49,0
b396bfb3-b68a-49ac-b5e4-4e2ca09b906e,49,0
b39b3b03-97dd-4740-92fe-d66e2a2a6de5,36,0
b4201a03-d77f-40b1-8ac2-48defb3f277e,89,0
b44688d2-cd6f-4584-b272-050be8e63ce6,81,0
b449d256-7a4d-4db9-bc39-519b5ec5dc10,28,0
b44d6a24-74c0-4a73-9146-f933c5e09bc7,54,0
b492ffd2-c03b-4dd5-bed8-6995a9db651a,2,0
b4d2831a-d480-458c-8e46-206b920e72a6,63,0
b4d9ee31-0f32-421d-88ae-76183b9871ca,82,0
b5215986-a4a9-4e7f-8989-050d6b119c73,72,0
b532b7df-54fc-4cca-a010-c91094864e58,48,0
b5962823-f787-421e-ad34-3aece55e36a7,12,0
b59b0471-a00f-450d-a446-874faa974048,43,0
b59d0973-84db-45c2-b4b9-0804db97554a,95,0
b5a3b3f1-4416-4b17-8c7a-7e782807013a,63,0
b5c5ae33-3cda-4326-915d-95d1a1f7badc,88,0
b5f9014a-543a-49ee-9b2e-2df99941b99a,38,0
b5ffcdca-134c-40df-b39f-91a0ec9d7ba4,28,0
b603e345-0fce-4666-a3e8-d31e9f9c939c,79,0
b60dcd35-a983-4be5-b9b5-e67a4054c8b5,12,0
b614051b-857e-41d1-afd8-6da3998c6e48,69,0
b62ec140-590d-4f5e-afda-0e98618bc014,66,0
b64f8a92-1656-4103-a8dd-0604a8f126db,41,0
b694d0a6-7012-4822-8ce7-80edcecab895,2,0
b6b2ec83-2ec9-49de-8cf4-ca19d733697e,87,0
b6dd8e74-36e6-4e4b-a394-a0b39cee5574,71,0
b6e715a3-3dd7-4d1f-9cff-99069326e13d,62,0
b6f5cb65-ba17-4c5c-82bc-90c4ec82458e,47,0
b7303929-aab9-4e68-a9b4-26302965eba5,47,0
b73fdd66-a089-4041-b4fe-9e719df9dba2,74,0
b7e82c6e-1224-4869-bf73-373053d75989,2,0
b8101a06-cf6c-4c8d-a947-1e61992d125e,46,0
b8521e76-8bcd-4121-a54d-a44ee4ce1020,93,0
b8859ca9-1f77-456a-89dd-5524be9a5fff,12,0
b9310f05-e2c0-4f73-939f-e94f20eeb10b,4,0
b94a04df-496a-497e-a729-a81a1c6c18f0,55,0
b9576e8b-8ddc-446f-a6a4-54da3edb86a1,92,0
b97ee66b-6dec-4cda-a5e9-e6486b3ec876,89,0
b99701d1-1beb-4a47-a621-55c32bc556a7,38,0
b99e5fce-75b2-4d60-bf4f-dfda8fb11ac8,28,0
b9a56428-04b5-4f02-8239-2a23c0d5d2aa,93,0
ba728b11-3658-4e85-a6c2-8f24d026984c,4,0
ba755277-4c92-4b45-bb7d-76321c9d372e,46,0
ba79860d-7d1e-4583-a651-acf10c7f09ba,41,0
ba9cb701-66f6-43bf-a287-747098144d35,18,0
baabb012-6667-4673-8568-a535e13eea51,2,0
bae17740-9a02-4922-9cf3-66525e7ca11e,59,0
bb1a3874-9094-4069-b44f-53016fab1411,45,0
bb2ae8e3-2b93-42d5-9353-fe15f660b8d2,56,0
bb361132-de45-4c2e-b85d-244676e9b561,76,0
bb36b44e-c063-49ef-8169-b2ab5f236fa6,8,0
bb733785-41cd-4e9a-995b-b97c36089db2,44,0
bb7c6233-abb4-49aa-9032-5730d6ab0138,82,0
bb8a00fd-762b-4cc0-bbfd-9ae13e97f282,33,0
bb998935-9546-4c07-808b-bab7d2451882,79,0
bb9cfd24-8773-43ef-acfc-8b89e566fd25,87,0
bba2b160-ad42-4290-a53e-af6d26360f6e,19,0
bbacb256-3da4-4db0-a1b0-97843258bfab,7,0
bbaee169-3ba5-49f7-966a-aec552571264,13,0
bbb4adc6-426a-473f-a052-d1fff72d4c09,46,0
