stop_name,route_id,headsign,arrival,departure
MOUSCRON/MOESKROEN Mont-à-Leux Frontière/Grens,H4001-23002,,20:29:00,20:29:00
MOUSCRON/MOESKROEN Mont-à-Leux Cimetière/Kerkhof,H4853-22785,,19:56:00,19:56:00
MOUSCRON/MOESKROEN Mont-à-Leux Cimetière/Kerkhof,H4853-22785,,20:16:00,20:16:00
MOUSCRON/MOESKROEN Mont-à-Leux Cimetière/Kerkhof,H4001-23002,,19:37:00,19:37:00
MOUSCRON/MOESKROEN Mont-à-Leux Cimetière/Kerkhof,H4853-22785,,19:42:00,19:42:00
MOUSCRON/MOESKROEN Mont-à-Leux Cimetière/Kerkhof,H4853-22785,,20:03:00,20:03:00
MOUSCRON/MOESKROEN Mont-à-Leux Cimetière/Kerkhof,H4001-23002,,19:25:00,19:25:00
MOUSCRON/MOESKROEN Mont-à-Leux Cimetière/Kerkhof,H4001-23002,,20:25:00,20:25:00
MOUSCRON/MOESKROEN Mont-à-Leux Eglise/Kerkhof,H4001-23002,,19:28:00,19:28:00
MOUSCRON/MOESKROEN Mont-à-Leux Eglise/Kerkhof,H4001-23002,,20:28:00,20:28:00
MOUSCRON/MOESKROEN Mont-à-Leux Eglise/Kerkhof,H4853-22785,,19:53:00,19:53:00
MOUSCRON/MOESKROEN Mont-à-Leux Eglise/Kerkhof,H4853-22785,,20:13:00,20:13:00
MOUSCRON/MOESKROEN Mont-à-Leux Eglise/Kerkhof,H4001-23002,,19:33:00,19:33:00
MOUSCRON/MOESKROEN Petit Cornil,H4002-22963,,19:31:00,19:31:00
MOUSCRON/MOESKROEN Petit Cornil,H4002-22963,,21:08:00,21:08:00
MOUSCRON/MOESKROEN Petit Cornil,H4002-22963,,19:29:00,19:29:00
MOUSCRON/MOESKROEN Petit Cornil,H4002-22963,,21:05:00,21:05:00
MOUSCRON/MOESKROEN Phénix,H4851-22784,,20:18:00,20:18:00
MOUSCRON/MOESKROEN Phénix,H4851-22784,,21:18:00,21:18:00
MOUSCRON/MOESKROEN Phénix,H4853-22785,,19:25:00,19:25:00
MOUSCRON/MOESKROEN Phénix,H4853-22785,,20:05:00,20:05:00
MOUSCRON/MOESKROEN Phénix,H4853-22785,,20:25:00,20:25:00
MOUSCRON/MOESKROEN Phénix,H4852-22779,,19:48:00,19:48:00
MOUSCRON/MOESKROEN Phénix,H4852-22779,,20:48:00,20:48:00
MOUSCRON/MOESKROEN Phénix,H4002-22963,,21:19:00,21:19:00
MOUSCRON/MOESKROEN Phénix,H4001-23002,,19:46:00,19:46:00
MOUSCRON/MOESKROEN Phénix,H4850-22783,,19:31:00,19:31:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4851-22784,,20:17:00,20:17:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4851-22784,,21:17:00,21:17:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4853-22785,,19:24:00,19:24:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4853-22785,,20:04:00,20:04:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4853-22785,,20:24:00,20:24:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4852-22779,,19:47:00,19:47:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4852-22779,,20:47:00,20:47:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4002-22963,,21:18:00,21:18:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4001-23002,,19:45:00,19:45:00
MOUSCRON/MOESKROEN Place de la Justice/Justitiepl.,H4850-22783,,19:30:00,19:30:00
MOUSCRON/MOESKROEN Place de Liberté/Vrijheidsplein,H4851-22784,,20:08:00,20:08:00
MOUSCRON/MOESKROEN Place de Liberté/Vrijheidsplein,H4851-22784,,21:08:00,21:08:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4851-22784,,20:14:00,20:14:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4851-22784,,21:14:00,21:14:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4853-22785,,20:01:00,20:01:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4853-22785,,20:21:00,20:21:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4852-22779,,19:44:00,19:44:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4852-22779,,20:44:00,20:44:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4002-22963,,21:15:00,21:15:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4001-23002,,19:42:00,19:42:00
MOUSCRON/MOESKROEN Place de Picardie/Picardieplein,H4850-22783,,19:28:00,19:28:00
MOUSCRON/MOESKROEN Place Sergent Ghiersplein,H4852-22779,,20:35:00,20:35:00
MOUSCRON/MOESKROEN Place Sergent Ghiersplein,H4852-22779,,19:35:00,19:35:00
MOUSCRON/MOESKROEN Place Sergent Ghiersplein,H4852-22779,,19:35:00,19:35:00
MOUSCRON/MOESKROEN Place Sergent Ghiersplein,H4852-22779,,20:35:00,20:35:00
MOUSCRON/MOESKROEN Rue du Blanc Pignonstraat,H4852-22779,,20:30:00,20:30:00
MOUSCRON/MOESKROEN Rue du Blanc Pignonstraat,H4852-22779,,19:30:00,19:30:00
MOUSCRON/MOESKROEN Rue du Blanc Pignonstraat,H4852-22779,,19:40:00,19:40:00
MOUSCRON/MOESKROEN Rue du Blanc Pignonstraat,H4852-22779,,20:40:00,20:40:00
MOUSCRON/MOESKROEN Rue de Bruges/Bruggestraat,H4851-22784,,20:09:00,20:09:00
MOUSCRON/MOESKROEN Rue de Bruges/Bruggestraat,H4851-22784,,21:09:00,21:09:00
MOUSCRON/MOESKROEN Rue de la Colline/Heuvelstraat,H4851-22784,,20:06:00,20:06:00
MOUSCRON/MOESKROEN Rue de la Colline/Heuvelstraat,H4851-22784,,21:06:00,21:06:00
MOUSCRON/MOESKROEN Rue Pépinière/Boomkwekerijstr.,H4851-22784,,19:55:00,19:55:00
MOUSCRON/MOESKROEN Rue Pépinière/Boomkwekerijstr.,H4851-22784,,20:55:00,20:55:00
MOUSCRON/MOESKROEN Rue Pépinière/Boomkwekerijstr.,H4852-22779,,20:25:00,20:25:00
MOUSCRON/MOESKROEN Rue Pépinière/Boomkwekerijstr.,H4852-22779,,19:25:00,19:25:00
MOUSCRON/MOESKROEN Rue Pépinière/Boomkwekerijstr.,H4002-22963,,21:13:00,21:13:00
MOUSCRON/MOESKROEN Rue Pépinière/Boomkwekerijstr.,H4850-22783,,19:26:00,19:26:00
MOUSCRON/MOESKROEN Rue de Liège/Luikstraat,H4001-23002,,19:30:00,19:30:00
MOUSCRON/MOESKROEN Rue de Liège/Luikstraat,H4001-23002,,20:30:00,20:30:00
MOUSCRON/MOESKROEN Rue de Liège/Luikstraat,H4853-22785,,19:51:00,19:51:00
MOUSCRON/MOESKROEN Rue de Liège/Luikstraat,H4853-22785,,20:11:00,20:11:00
MOUSCRON/MOESKROEN Rue de Liège/Luikstraat,H4001-23002,,19:31:00,19:31:00
MOUSCRON/MOESKROEN Rue de Neuville/Neuvillestraat,H4851-22784,,20:04:00,20:04:00
MOUSCRON/MOESKROEN Rue de Neuville/Neuvillestraat,H4851-22784,,21:04:00,21:04:00
MOUSCRON/MOESKROEN Rue de Neuville/Neuvillestraat,H4852-22779,,20:34:00,20:34:00
MOUSCRON/MOESKROEN Rue de Neuville/Neuvillestraat,H4852-22779,,19:34:00,19:34:00
MOUSCRON/MOESKROEN Rue de Neuville/Neuvillestraat,H4852-22779,,19:36:00,19:36:00
MOUSCRON/MOESKROEN Rue de Neuville/Neuvillestraat,H4852-22779,,20:36:00,20:36:00
MOUSCRON/MOESKROEN Rue de Rollegem/Rollegemstraat,H4851-22784,,19:51:00,19:51:00
MOUSCRON/MOESKROEN Rue de Rollegem/Rollegemstraat,H4851-22784,,20:51:00,20:51:00
MOUSCRON/MOESKROEN Rue de Rollegem/Rollegemstraat,H4853-22785,,19:32:00,19:32:00
MOUSCRON/MOESKROEN Rue de Rollegem/Rollegemstraat,H4853-22785,,19:53:00,19:53:00
MOUSCRON/MOESKROEN Rue de Rollegem/Rollegemstraat,H4852-22779,,20:21:00,20:21:00
MOUSCRON/MOESKROEN Rue de Rollegem/Rollegemstraat,H4002-22963,,20:59:00,20:59:00
MOUSCRON/MOESKROEN Rue de Rollegem/Rollegemstraat,H4001-23002,,20:16:00,20:16:00
MOUSCRON/MOESKROEN Rue Calvaire/Kalvariebergstr.,H4851-22784,,20:05:00,20:05:00
MOUSCRON/MOESKROEN Rue Calvaire/Kalvariebergstr.,H4851-22784,,21:05:00,21:05:00
MOUSCRON/MOESKROEN Rue du Castert/Castertstraat,H4852-22779,,20:31:00,20:31:00
MOUSCRON/MOESKROEN Rue du Castert/Castertstraat,H4852-22779,,19:31:00,19:31:00
MOUSCRON/MOESKROEN Rue du Castert/Castertstraat,H4852-22779,,19:39:00,19:39:00
MOUSCRON/MOESKROEN Rue du Castert/Castertstraat,H4852-22779,,20:39:00,20:39:00
MOUSCRON/MOESKROEN Rue du Couët/Coüetstraat,H4851-22784,,20:09:00,20:09:00
MOUSCRON/MOESKROEN Rue du Couët/Coüetstraat,H4851-22784,,21:09:00,21:09:00
MOUSCRON/MOESKROEN Rue du Dragon/Dragonderstraat,H4851-22784,,19:58:00,19:58:00
MOUSCRON/MOESKROEN Rue du Dragon/Dragonderstraat,H4851-22784,,20:58:00,20:58:00
MOUSCRON/MOESKROEN Rue du Labyrinthe/Doolhofstraat,H4851-22784,,20:00:00,20:00:00
MOUSCRON/MOESKROEN Rue du Labyrinthe/Doolhofstraat,H4851-22784,,21:00:00,21:00:00
MOUSCRON/MOESKROEN Rue du Printemps/Lentestraat,H4852-22779,,19:38:00,19:38:00
MOUSCRON/MOESKROEN Rue du Printemps/Lentestraat,H4852-22779,,20:38:00,20:38:00
MOUSCRON/MOESKROEN Rue du Printemps/Lentestraat,H4851-22784,,20:02:00,20:02:00
MOUSCRON/MOESKROEN Rue du Printemps/Lentestraat,H4851-22784,,21:02:00,21:02:00
MOUSCRON/MOESKROEN Rue du Printemps/Lentestraat,H4852-22779,,20:32:00,20:32:00
MOUSCRON/MOESKROEN Rue du Printemps/Lentestraat,H4852-22779,,19:32:00,19:32:00
MOUSCRON/MOESKROEN Rue Pt Courtrai/Kl.Kortrijkstr.,H4853-22785,,19:45:00,19:45:00
MOUSCRON/MOESKROEN Rue Pt Courtrai/Kl.Kortrijkstr.,H4853-22785,,20:06:00,20:06:00
MOUSCRON/MOESKROEN Rue du Théâtre/Theaterstraat,H4851-22784,,20:05:00,20:05:00
MOUSCRON/MOESKROEN Rue du Théâtre/Theaterstraat,H4851-22784,,21:05:00,21:05:00
MOUSCRON/MOESKROEN Rue du Val/Dalstraat,H4853-22785,,20:00:00,20:00:00
MOUSCRON/MOESKROEN Rue du Val/Dalstraat,H4853-22785,,20:20:00,20:20:00
MOUSCRON/MOESKROEN Rue du Val/Dalstraat,H4001-23002,,19:41:00,19:41:00
MOUSCRON/MOESKROEN Rue du Val/Dalstraat,H4853-22785,,19:36:00,19:36:00
MOUSCRON/MOESKROEN Rue du Val/Dalstraat,H4853-22785,,19:57:00,19:57:00
MOUSCRON/MOESKROEN Rue du Val/Dalstraat,H4001-23002,,20:20:00,20:20:00
MOUSCRON/MOESKROEN Rue Haute/Hoogstraat,H4851-22784,,20:00:00,20:00:00
MOUSCRON/MOESKROEN Rue Haute/Hoogstraat,H4851-22784,,21:00:00,21:00:00
MOUSCRON/MOESKROEN Rue Léopold/Leopoldstraat,H4851-22784,,19:52:00,19:52:00
MOUSCRON/MOESKROEN Rue Léopold/Leopoldstraat,H4851-22784,,20:52:00,20:52:00
MOUSCRON/MOESKROEN Rue Léopold/Leopoldstraat,H4853-22785,,19:32:00,19:32:00
MOUSCRON/MOESKROEN Rue Léopold/Leopoldstraat,H4853-22785,,19:53:00,19:53:00
MOUSCRON/MOESKROEN Rue Léopold/Leopoldstraat,H4852-22779,,20:22:00,20:22:00
MOUSCRON/MOESKROEN Rue Léopold/Leopoldstraat,H4002-22963,,21:00:00,21:00:00
MOUSCRON/MOESKROEN Rue Léopold/Leopoldstraat,H4001-23002,,20:16:00,20:16:00
MOUSCRON/MOESKROEN Rue Pinchenière/Pinchenièrestr.,H4853-22785,,19:47:00,19:47:00
MOUSCRON/MOESKROEN Rue Pinchenière/Pinchenièrestr.,H4853-22785,,20:08:00,20:08:00
MOUSCRON/MOESKROEN Rue Royale/Koninklijkestraat,H4002-22963,,21:02:00,21:02:00
MOUSCRON/MOESKROEN Rue Royale/Koninklijkestraat,H4002-22963,,21:12:00,21:12:00
MOUSCRON/MOESKROEN Spar,H4002-22963,,19:29:00,19:29:00
MOUSCRON/MOESKROEN Spar,H4002-22963,,21:05:00,21:05:00
MOUSCRON/MOESKROEN Spar,H4002-22963,,19:32:00,19:32:00
MOUSCRON/MOESKROEN Spar,H4002-22963,,21:09:00,21:09:00
MOUSCRON/MOESKROEN Bd de l'Eurozone/Eurozonelaan,H4001-23002,,19:29:00,19:29:00
MOUSCRON/MOESKROEN Bd de l'Eurozone/Eurozonelaan,H4001-23002,,19:31:00,19:31:00
MOUSCRON/MOESKROEN Bd de l'Eurozone/Eurozonelaan,H4001-23002,,20:31:00,20:31:00
MOUSCRON/MOESKROEN Cité Petit Cornilwijk,H4002-22963,,19:30:00,19:30:00
MOUSCRON/MOESKROEN Cité Petit Cornilwijk,H4002-22963,,21:06:00,21:06:00
MOUSCRON/MOESKROEN Cité Petit Cornilwijk,H4002-22963,,19:30:00,19:30:00
MOUSCRON/MOESKROEN Cité Petit Cornilwijk,H4002-22963,,21:07:00,21:07:00
MOUSCRON/MOESKROEN Rue du Boclé/Bocléstraat,H4002-22963,,20:56:00,20:56:00
MOUSCRON/MOESKROEN Rue du Boclé/Bocléstraat,H4002-22963,,19:41:00,19:41:00
MOUSCRON/MOESKROEN Zoning,H4002-22963,,19:39:00,19:39:00
MOUSCRON/MOESKROEN Rue du Christ/Christusstraat,H4851-22784,,19:59:00,19:59:00
MOUSCRON/MOESKROEN Rue du Christ/Christusstraat,H4851-22784,,20:59:00,20:59:00
MOUSCRON/MOESKROEN Rue du Congo,H4853-22785,,19:57:00,19:57:00
MOUSCRON/MOESKROEN Rue du Congo,H4853-22785,,20:17:00,20:17:00
MOUSCRON/MOESKROEN Rue du Congo,H4001-23002,,19:38:00,19:38:00
MOUSCRON/MOESKROEN Rue du Congo,H4853-22785,,19:40:00,19:40:00
MOUSCRON/MOESKROEN Rue du Congo,H4853-22785,,20:01:00,20:01:00
MOUSCRON/MOESKROEN Rue du Congo,H4001-23002,,19:24:00,19:24:00
MOUSCRON/MOESKROEN Rue du Congo,H4001-23002,,20:24:00,20:24:00
MOUSCRON/MOESKROEN Cité Gosseries,H4853-22785,,19:58:00,19:58:00
MOUSCRON/MOESKROEN Cité Gosseries,H4853-22785,,20:18:00,20:18:00
MOUSCRON/MOESKROEN Cité Gosseries,H4001-23002,,19:39:00,19:39:00
MOUSCRON/MOESKROEN Cité Gosseries,H4853-22785,,19:38:00,19:38:00
MOUSCRON/MOESKROEN Cité Gosseries,H4853-22785,,19:59:00,19:59:00
MOUSCRON/MOESKROEN Cité Gosseries,H4001-23002,,20:22:00,20:22:00
MOUSCRON/MOESKROEN les Dauphins,H4002-22963,,19:38:00,19:38:00
MOUSCRON/MOESKROEN les Dauphins,H4002-22963,,19:24:00,19:24:00
MOUSCRON/MOESKROEN Saint-Achaire,H4002-22963,,19:36:00,19:36:00
MOUSCRON/MOESKROEN Saint-Achaire,H4002-22963,,19:26:00,19:26:00
MOUSCRON/MOESKROEN CHM,H4002-22963,,19:27:00,19:27:00
MOUSCRON/MOESKROEN CHM,H4002-22963,,21:03:00,21:03:00
MOUSCRON/MOESKROEN CHM,H4002-22963,,19:34:00,19:34:00
MOUSCRON/MOESKROEN CHM,H4002-22963,,21:11:00,21:11:00
MOUSCRON/MOESKROEN Centre admin./Admin. Centrum,H4853-22785,,19:34:00,19:34:00
MOUSCRON/MOESKROEN Centre admin./Admin. Centrum,H4853-22785,,19:55:00,19:55:00
MOUSCRON/MOESKROEN Centre admin./Admin. Centrum,H4001-23002,,20:18:00,20:18:00
MOUSCRON/MOESKROEN SNCB/Station - Quai A,H4852-22779,,20:20:00,20:20:00
MOUSCRON/MOESKROEN SNCB/Station - Quai A,H4852-22779,,19:50:00,19:50:00
MOUSCRON/MOESKROEN SNCB/Station - Quai A,H4852-22779,,20:50:00,20:50:00
MOUSCRON/MOESKROEN SNCB/Station - Quai B,H4851-22784,,19:50:00,19:50:00
MOUSCRON/MOESKROEN SNCB/Station - Quai B,H4851-22784,,20:20:00,20:20:00
MOUSCRON/MOESKROEN SNCB/Station - Quai B,H4851-22784,,20:50:00,20:50:00
MOUSCRON/MOESKROEN SNCB/Station - Quai B,H4851-22784,,21:20:00,21:20:00
MOUSCRON/MOESKROEN SNCB/Station - Quai C,H4850-22783,,19:32:00,19:35:00
MOUSCRON/MOESKROEN SNCB/Station - Quai H,H4002-22963,,20:57:00,20:58:00
MOUSCRON/MOESKROEN SNCB/Station - Quai H,H4002-22963,,19:42:00,19:43:00
MOUSCRON/MOESKROEN SNCB/Station - Quai H,H4002-22963,,21:21:00,21:21:00
MOUSCRON/MOESKROEN SNCB/Station - Quai I,H4853-22785,,19:31:00,19:31:00
MOUSCRON/MOESKROEN SNCB/Station - Quai I,H4853-22785,,19:27:00,19:27:00
MOUSCRON/MOESKROEN SNCB/Station - Quai I,H4853-22785,,20:07:00,20:07:00
MOUSCRON/MOESKROEN SNCB/Station - Quai I,H4853-22785,,19:52:00,19:52:00
MOUSCRON/MOESKROEN SNCB/Station - Quai I,H4853-22785,,20:27:00,20:27:00
MOUSCRON/MOESKROEN SNCB/Station - Quai I,H4001-23002,,20:15:00,20:15:00
MOUSCRON/MOESKROEN SNCB/Station - Quai I,H4001-23002,,19:48:00,19:48:00
MOUSTIER-(LEZ-FRASNES) Haute Feuillée,H4086-23128,,19:24:00,19:24:00
MOUSTIER-(LEZ-FRASNES) Haute Feuillée,H4086-23128,,20:23:00,20:23:00
MOUSTIER-(LEZ-FRASNES) Place,H4086-23128,,19:25:00,19:25:00
MOUSTIER-(LEZ-FRASNES) Place,H4086-23128,,20:24:00,20:24:00
MOUSTIER-(LEZ-FRASNES) Chapelle Saint-Joseph,H4086-23128,,20:22:00,20:22:00
MOURCOURT Atelier Protégé,H4009-23135,,19:32:00,19:32:00
MOURCOURT Cabine,H4483-23246,,19:36:00,19:36:00
MOURCOURT Château Breuze,H4009-23135,,19:33:00,19:33:00
MOURCOURT Evêché,H4009-23135,,19:31:00,19:31:00
MOURCOURT Evêché,H4483-23246,,19:34:00,19:34:00
MOURCOURT Julie,H4483-23246,,19:38:00,19:38:00
MOURCOURT Pont Royal,H4483-23246,,19:35:00,19:35:00
MOURCOURT Station Vicinale,H4009-23135,,19:36:00,19:36:00
MOURCOURT Village,H4009-23135,,19:35:00,19:35:00
MOLENBAIX 4 Chemins,H4483-23246,,19:49:00,19:49:00
MOLENBAIX Butor,H4483-23246,,19:48:00,19:48:00
MOLENBAIX Chapelle,H4483-23246,,19:50:00,19:50:00
MOLENBAIX Ferme Delcroix,H4483-23246,,19:45:00,19:45:00
MOLENBAIX Place,H4483-23246,,19:47:00,19:47:00
MAUBRAY Grand Camp,H4491-22889,,19:57:00,19:57:00
MAUBRAY Morlie Tilleul,H4491-22889,,19:55:00,19:55:00
MAUBRAY Morlie Tilleul,H4491-22889,,20:50:00,20:50:00
MAUBRAY Pont Royal,H4491-22889,,19:56:00,19:56:00
MAUBRAY Pont Royal,H4491-22889,,20:51:00,20:51:00
MAUBRAY Vezonchaux,H4491-22889,,19:54:00,19:54:00
MAUBRAY Vezonchaux,H4491-22889,,20:49:00,20:49:00
NECHIN Ancienne Douane,H4001-23002,,20:05:00,20:05:00
NECHIN Ancienne Douane,H4001-23002,,21:05:00,21:05:00
NECHIN Ancienne Douane,H4001-23002,,20:54:00,20:54:00
NECHIN Bucquoy,H4001-23002,,20:07:00,20:07:00
NECHIN Bucquoy,H4001-23002,,21:07:00,21:07:00
NECHIN Bucquoy,H4001-23002,,20:52:00,20:52:00
NECHIN Eglise,H4001-23002,,20:04:00,20:04:00
NECHIN Eglise,H4001-23002,,21:04:00,21:04:00
NECHIN Eglise,H4001-23002,,20:55:00,20:55:00
NECHIN Garage Malaine,H4001-23002,,20:01:00,20:01:00
NECHIN Garage Malaine,H4001-23002,,21:01:00,21:01:00
NECHIN Garage Malaine,H4001-23002,,20:58:00,20:58:00
NECHIN Ancienne Gare,H4001-23002,,20:00:00,20:00:00
NECHIN Ancienne Gare,H4001-23002,,21:00:00,21:00:00
NECHIN Ancienne Gare,H4001-23002,,20:59:00,20:59:00
NECHIN Gibraltar,H4001-23002,,20:06:00,20:06:00
NECHIN Gibraltar,H4001-23002,,21:06:00,21:06:00
NECHIN Gibraltar,H4001-23002,,20:53:00,20:53:00
NECHIN La Festingue,H4001-23002,,20:50:00,20:50:00
NECHIN La Festingue,H4001-23002,,20:09:00,20:09:00
NECHIN La Festingue,H4001-23002,,21:09:00,21:09:00
NECHIN Lobelrue,H4001-23002,,20:06:00,20:06:00
NECHIN Lobelrue,H4001-23002,,21:06:00,21:06:00
NECHIN Lobelrue,H4001-23002,,20:53:00,20:53:00
NECHIN N° 107,H4001-23002,,20:02:00,20:02:00
NECHIN N° 107,H4001-23002,,21:02:00,21:02:00
NECHIN N° 107,H4001-23002,,20:57:00,20:57:00
NECHIN Route de Pecq,H4001-23002,,20:03:00,20:03:00
NECHIN Route de Pecq,H4001-23002,,21:03:00,21:03:00
NECHIN Route de Pecq,H4001-23002,,20:56:00,20:56:00
OBIGIES Bruyères,H4097-22089,,19:32:00,19:32:00
OBIGIES Bruyères,H4097-22089,,20:32:00,20:32:00
OBIGIES Bruyères,H4097-22089,,19:52:00,19:52:00
OBIGIES Bruyères,H4097-22089,,19:30:00,19:30:00
OBIGIES Bruyères,H4097-22089,,20:09:00,20:09:00
OBIGIES Bruyères,H4097-22089,,20:29:00,20:29:00
OBIGIES Halte,H4097-22089,,19:33:00,19:33:00
OBIGIES Halte,H4097-22089,,20:33:00,20:33:00
OBIGIES Halte,H4097-22089,,19:53:00,19:53:00
OBIGIES Halte,H4097-22089,,19:29:00,19:29:00
OBIGIES Halte,H4097-22089,,20:08:00,20:08:00
OBIGIES Halte,H4097-22089,,20:28:00,20:28:00
OBIGIES Havron,H4097-22089,,19:32:00,19:32:00
OBIGIES Havron,H4097-22089,,20:32:00,20:32:00
OBIGIES Havron,H4097-22089,,19:52:00,19:52:00
OBIGIES Havron,H4097-22089,,19:30:00,19:30:00
OBIGIES Havron,H4097-22089,,20:09:00,20:09:00
OBIGIES Havron,H4097-22089,,20:29:00,20:29:00
OBIGIES Eglise,H4097-22089,,19:34:00,19:34:00
OBIGIES Eglise,H4097-22089,,20:34:00,20:34:00
OBIGIES Eglise,H4097-22089,,19:54:00,19:54:00
OBIGIES Eglise,H4097-22089,,19:28:00,19:28:00
OBIGIES Eglise,H4097-22089,,20:07:00,20:07:00
OBIGIES Eglise,H4097-22089,,20:27:00,20:27:00
ORMEIGNIES Bétissart,H4081-23110,,21:06:00,21:06:00
ORMEIGNIES Bétissart,H4081-23110,,20:06:00,20:06:00
ORMEIGNIES Bétissart,H4081-23110,,20:20:00,20:20:00
ORMEIGNIES Bétissart,H4081-23110,,21:17:00,21:17:00
ORMEIGNIES Centre,H4081-23110,,21:08:00,21:08:00
ORMEIGNIES Centre,H4081-23110,,20:08:00,20:08:00
ORMEIGNIES Centre,H4081-23110,,20:18:00,20:18:00
ORMEIGNIES Centre,H4081-23110,,21:15:00,21:15:00
ORMEIGNIES Chaussée de Valenciennes,H4081-23110,,21:05:00,21:05:00
ORMEIGNIES Chaussée de Valenciennes,H4081-23110,,20:05:00,20:05:00
ORMEIGNIES Chaussée de Valenciennes,H4081-23110,,20:21:00,20:21:00
ORMEIGNIES Chaussée de Valenciennes,H4081-23110,,21:18:00,21:18:00
ORMEIGNIES Postes,H4081-23110,,21:07:00,21:07:00
ORMEIGNIES Postes,H4081-23110,,20:07:00,20:07:00
ORMEIGNIES Postes,H4081-23110,,20:19:00,20:19:00
ORMEIGNIES Postes,H4081-23110,,21:16:00,21:16:00
ORMEIGNIES Rue de Chièvres,H4081-23110,,21:09:00,21:09:00
ORMEIGNIES Rue de Chièvres,H4081-23110,,20:09:00,20:09:00
ORMEIGNIES Rue de Chièvres,H4081-23110,,20:17:00,20:17:00
ORMEIGNIES Rue de Chièvres,H4081-23110,,21:14:00,21:14:00
ORMEIGNIES Rue de la Gare,H4081-23110,,21:07:00,21:07:00
ORMEIGNIES Rue de la Gare,H4081-23110,,20:07:00,20:07:00
ORMEIGNIES Rue de la Gare,H4081-23110,,20:19:00,20:19:00
ORMEIGNIES Rue de la Gare,H4081-23110,,21:16:00,21:16:00
ORCQ 3 Suisses,H4802-21477,,20:05:00,20:05:00
ORCQ 3 Suisses,H4004-22793,,19:34:00,19:34:00
ORCQ 3 Suisses,H4004-22793,,20:17:00,20:17:00
ORCQ 3 Suisses,H4801-22447,,19:36:00,19:36:00
ORCQ 3 Suisses,H4004-22793,,19:43:00,19:43:00
ORCQ Barrière,H4802-21477,,20:05:00,20:05:00
ORCQ Barrière,H4004-22793,,19:34:00,19:34:00
ORCQ Barrière,H4004-22793,,20:17:00,20:17:00
ORCQ Barrière,H4801-22447,,19:35:00,19:35:00
ORCQ Barrière,H4004-22793,,19:42:00,19:42:00
ORCQ Bourg,H4801-22447,,19:37:00,19:37:00
ORCQ Bourg,H4004-22793,,19:44:00,19:44:00
ORCQ Bourg,H4802-21477,,20:04:00,20:04:00
ORCQ Bourg,H4004-22793,,19:32:00,19:32:00
ORCQ Bourg,H4004-22793,,20:16:00,20:16:00
ORCQ Planacord,H4004-22793,,19:29:00,19:29:00
ORCQ Village,H4802-21477,,20:04:00,20:04:00
ORCQ Village,H4004-22793,,19:33:00,19:33:00
ORCQ Village,H4004-22793,,20:16:00,20:16:00
ORCQ Village,H4801-22447,,19:37:00,19:37:00
ORCQ Village,H4004-22793,,19:44:00,19:44:00
ORCQ Zoning,H4801-22447,,19:38:00,19:38:00
ORCQ Zoning,H4004-22793,,19:45:00,19:45:00
ORCQ Zoning,H4802-21477,,20:03:00,20:03:00
ORCQ Zoning,H4004-22793,,19:30:00,19:30:00
ORCQ Zoning,H4004-22793,,20:15:00,20:15:00
ORCQ Potence,H4004-22793,,19:28:00,19:28:00
ORROIR Institut Saint-Joseph,H4097-22089,,20:39:00,20:39:00
ORROIR Institut Saint-Joseph,H4097-22089,,20:05:00,20:05:00
ORROIR Institut Saint-Joseph,H4097-22089,,21:17:00,21:17:00
ORROIR Institut Saint-Joseph,H4097-22089,,19:36:00,19:36:00
ORROIR Institut Saint-Joseph,H4097-22089,,19:56:00,19:56:00
ORROIR Passage à Niveau,H4097-22089,,20:37:00,20:37:00
ORROIR Passage à Niveau,H4097-22089,,20:03:00,20:03:00
ORROIR Passage à Niveau,H4097-22089,,21:15:00,21:15:00
ORROIR Passage à Niveau,H4097-22089,,19:38:00,19:38:00
ORROIR Passage à Niveau,H4097-22089,,19:58:00,19:58:00
ORROIR Place,H4097-22089,,20:40:00,20:40:00
ORROIR Place,H4097-22089,,20:06:00,20:06:00
ORROIR Place,H4097-22089,,21:18:00,21:18:00
ORROIR Place,H4097-22089,,19:35:00,19:35:00
ORROIR Place,H4097-22089,,19:55:00,19:55:00
ORROIR Rue de l'Alouette,H4097-22089,,20:38:00,20:38:00
